,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
41899,2017-10-27,19:34:45,Tito305Sports,Love @AmericanAir. You know how to treat me. Tito’s to go with my RedBull on the tarmac before I set for Chapel Hill.,0.7845,1.0,0.0,0.0,0.0,love know treat titos go redbull tarmac set chapel hill,,1
41914,2017-10-27,19:22:21,sonyam321,"I have never experienced such poor customer service! Honestly, Chik Fil A has better customer service @AmericanAir",0.8292,1.0,0.0,0.0,0.0,never experienced poor customer service honestly chik fil better customer service,,3
41940,2017-10-27,19:01:09,pfr8412,@AmericanAir shout out to Shelly in the Admirals Club in BOS!  A superstar and excellent brand rep for American. Please pass along!,0.8436,1.0,0.0,0.0,0.0,shout shelly admirals club bos superstar excellent brand representative american please pass along,,4
41945,2017-10-27,18:57:46,akareese44,@AmericanAir Done - Hopefully you’re able to- I appreciate the help before I get to the airport,0.7964,1.0,0.0,0.0,0.0,done hopefully you are able appreciate help get airport,,0
41962,2017-10-27,18:41:46,sustaincyclist,"@AmericanAir Already ate at @TGIFridays, Better communication and customer service would be a huge improvement! #stuckindallas #diligentmaintenance ?",0.8172,1.0,0.0,0.0,0.0,already ate better communication customer service would huge improvement #stuckindallasiligentmaintenance,['#stuckindallasiligentmaintenance'],3
41975,2017-10-27,18:33:53,StunningFeline,"@AmericanAir just love to start my travels with a rude gate attendant, super awesome",0.8807,1.0,0.0,0.0,0.0,love start travels rude gate attendant super awesome,,1
41978,2017-10-27,18:33:02,ladyhoman,"@ElliotJ09222134 @ChristiChat @Stonewall_77 @NAACP @AmericanAir American citizens. And again, don't like it, go elsewhere where I'm sure your freedoms will be increased. Good luck.",0.8552,1.0,0.0,0.0,0.0,american citizens do not like go elsewhere i am sure freedoms increased good luck,,0
41980,2017-10-27,18:32:49,JLBalfour,@AmericanAir @Boeing I want to be friends w/ engineer who created the new overhead bins that fit suitcases sideways. #Genius,0.7845,1.0,0.0,0.0,0.0,want friends engineer created new overhead bins fit suitcases sideways #genius,['#genius'],4
41984,2017-10-27,18:30:14,heatherdopson,#yetiontheroad &amp; I are enjoying free wifi &amp; texting on this @americanair flight Thx to @TMobile. #tmobilewingman (@talkwalker),0.8481,1.0,0.0,0.0,0.0,#yetiontheroad and enjoying free wifi and texting flight thx #tmobilewingman talkwalker,"['#yetiontheroad', '#tmobilewingman']",4
42000,2017-10-27,18:17:34,Kamera_geek,AA2300 DEN-ORD on a Super 80. Got standby in seat 33A. Happy to be headed home!!! I get the great view!! @AmericanAir @bmax67 @MD80com,0.9309,1.0,0.0,0.0,0.0,aa2300 denord super got standby seat happy headed home get great view,,1
42007,2017-10-27,18:09:55,RickyRicardo4u,@AmericanAir Thank you.  I have shared the positive  experience,0.8176,1.0,0.0,0.0,0.0,thank shared positive experience,,1
42015,2017-10-27,18:04:17,ForrestinTX,@AmericanAir really like the new Club at @MCO great use of space!!!,0.8303,1.0,0.0,0.0,0.0,really like new club great use space,,2
42059,2017-10-27,17:32:50,Mr_Empowerment,@AmericanAir I appreciate the calls back and updates!! I have hope again in you guys :),0.8475,1.0,0.0,0.0,0.0,appreciate calls back updates hope guys,,1
42066,2017-10-27,17:24:02,deb_zalokar,"Great flight @AmericanAir RNO to DFW... new, comfortable plane &amp; first class entertainment! Next leg DFW to TUL. #TulsaRun 15K tomorrow!️",0.8953,1.0,0.0,0.0,0.0,great flight rno dfw new comfortable plane and first class entertainment next leg dfw tul #tulsarun tomorrow️,['#tulsarun'],4
42068,2017-10-27,17:21:46,murdochdavis,"@AmericanAir Thanks. After 52 minutes call answered, agent was great. Your phone system should estimate wait times &amp; have “we’ll call you” feature.",0.7906,1.0,0.0,0.0,0.0,thanks minutes call answered agent great phone system estimate wait times and well call feature,,0
42073,2017-10-27,17:19:21,_sethfowler_,"UPDATE: @AmericanAir is compensating what I paid for the guitar and case, and giving a $600 travel voucher, while refunding my baggage. TY!",0.7206,1.0,0.0,0.0,0.0,update compensating paid guitar case giving travel voucher refunding baggage ty,,4
42088,2017-10-27,17:10:33,DustinMatocha,Nothing more satisfying than deleting an @AmericanAir boarding pass from my phone. I think the only happy AA customers are the ones that know they won’t be flying with them anytime soon.,0.7902,1.0,0.0,0.0,0.0,nothing satisfying deleting boarding pass phone think happy american airlines customers ones know will not flying anytime soon,,1
42089,2017-10-27,17:10:28,taylorameredith,@AmericanAir Thanks - just sent. I appreciate your help resolving this,0.872,1.0,0.0,0.0,0.0,thanks sent appreciate help resolving,,0
42093,2017-10-27,17:06:57,IamKeshawnDodds,"Talked to a rep at @AmericanAir she was helpful. Not totally satisfied due to this incident, but she did do her best to help.",0.9231,1.0,0.0,0.0,0.0,talked representative helpful totally satisfied due incident best help,,0
42107,2017-10-27,16:55:11,ohmotherhood1,Thank you @AmericanAir for amazing customer service!,0.7644,1.0,0.0,0.0,0.0,thank amazing customer service,,3
42128,2017-10-27,16:38:47,vkolbe1,@AmericanAir another great flight on time out of #Phoenix early into #dfw excellent flight crew,0.8316,1.0,0.0,0.0,0.0,another great flight time #phoenix earlyfw excellent flight crew,['#phoenix'],4
42144,2017-10-27,16:29:14,RPlanchard,"@AmericanAir All good! Next flight was also delayed, and in gate right across from mine. Fingers crossed bag makes it! Thanks for your help.",0.8011,1.0,0.0,0.0,0.0,good next flight also delayed gate right across mine fingers crossed bag makes thanks help,,0
42146,2017-10-27,16:28:21,mschmidt2141,Thanks @AmericanAir now taxiid back to terminal at MSP for 3rd time. Got on at 5:30. Supposed to be running @usatf 15K Champs Sat AM!,0.7177,1.0,0.0,0.0,0.0,thanks taxiid back terminal msp time got supposed running chands sat,,4
42151,2017-10-27,16:23:04,suzuko98,@AmericanAir you guys are simply amazing!!! Within 15 hours you found my dads wallet. Much love and appreciation!,0.9256,1.0,0.0,0.0,0.0,guys simply amazing within hours found dads wallet much love appreciation,,1
42160,2017-10-27,16:17:05,p0sht0ttie,Not only have I just a a great shower in @AmericanAir lounge T3 - but I’ve been moved to the @StRegisNewYork thank you guys woo hoo #NewYork,0.8735,1.0,0.0,0.0,0.0,great shower lounge t3 i have moved thank guys woo hoo #newyork,['#newyork'],1
42170,2017-10-27,16:09:49,BurnerProfile_,@NAACP PLEASE boycott ALL movie theaters instead of @AmericanAir. Would be greatly appreciated. Thank you. :) #NAACP  #AmericanAirlines,0.878,1.0,0.0,0.0,0.0,please boycott movie theaters instead would greatly appreciated thank #naacp #americanairlines,"['#naacp', '#americanairlines']",4
42185,2017-10-27,15:58:10,RodWhitlock,Our son-in-love @kylescheele took us to Admirals club in Charlotte. Thx @AmericanAir for helping to build strong families.  ️,0.8591,1.0,0.0,0.0,0.0,soninlove took us admirals club charlotte thx helping build strong families,,2
42191,2017-10-27,15:52:24,DFWAirport,"@joyousjetsetter @AmericanAir Sorry for the security delays, @AskTSA is doing their best to screen as quickly and safely as possible.",0.8591,1.0,0.0,0.0,0.0,sorry security delays best screen quickly safely possible,,1
42205,2017-10-27,15:46:57,VTGuy84,Thank you @AmericanAir and @PalmSpringsCA for an AMAZING start to the day! #Unbelievable,0.8087,1.0,0.0,0.0,0.0,thank amazing start day #unbelievable,['#unbelievable'],1
42207,2017-10-27,15:45:17,JustinKC3788,Thanks for Group 8 boarding @AmericanAir after connection missed yesterday due to mechanical issues. Love having to check my bag.,0.7096,1.0,0.0,0.0,0.0,thanks group boarding connection missed yesterday due mechanical issues love check bag,,1
42223,2017-10-27,15:32:17,AZUCENACIERCO,So thankful to .@AmericanAir and Mr. Adam Reynolds who help me to take right know all medical relief to #Mexico from Miami ,0.8687,1.0,0.0,0.0,0.0,thankful american air mr adam reynolds help take right know medical relief #mexico miami,['#mexico'],0
42233,2017-10-27,15:20:08,annfoxdavidson,Being in NYC makes me happy to be alive. ️@AmericanAir,0.743,1.0,0.0,0.0,0.0,nyc makes happy alive ️americanair,,1
42288,2017-10-27,14:28:14,DdLov99,@BlackHatMonty @AmericanAir Oh yeah...... Im sure you got that seat change. All flights are crammed in like sardines. Safe travels Monty,0.7717,1.0,0.0,0.0,0.0,oh yeah i am sure got seat change flights crammed like sardines safe travels monty,,2
42291,2017-10-27,14:24:56,simongomezv,"Dear @AmericanAir, you know I love you but the entertainment touch screen on seat 24E flight #AA68 is sticky filthy. Please #wipe",0.8765,1.0,0.0,0.0,0.0,dear know love entertainment touch screen seat flight #aa68 sticky fihy please #wipe,"['#aa68', '#wipe']",1
42306,2017-10-27,14:16:09,EvanMHerman,Thanks @AmericanAir for forcing me to check my tiny carry on bag. Really really appreciate that. Why do you over book your flights?,0.7328,1.0,0.0,0.0,0.0,thanks forcing check tiny carry bag really really appreciate book flights,,0
42310,2017-10-27,14:12:12,Napkin4Aroof,"@MartySmithESPN @AmericanAir Cool you do this, when something is great it deserves notice. Hell I do it at checkout lane. Good experience is a good experience",0.765,1.0,0.0,0.0,0.0,cool something great deserves notice hell checkout lane good experience good experience,,4
42336,2017-10-27,13:52:36,BrokerClassA,@AmericanAir today is #Friday! have gorgeous weekend #numberone my favorite!,0.8217,1.0,0.0,0.0,0.0,today #friday gorgeous weekend #numberone favorite,"['#friday', '#numberone']",2
42338,2017-10-27,13:52:28,stpattys73,#awesome flight attend Byron on @AmericanAir 4283. Outstanding!  Wish he could be on all of my flights!,0.8065,1.0,0.0,0.0,0.0,#awesome flight attend byron outstanding wish could flights,['#awesome'],1
42384,2017-10-27,13:12:50,YousefH,@JTGenter @TurkishAirlines @AmericanAir 45 mins before take off. I was the last one to board. Everyone seemed to already be there early since it was China. I was in Duty Free lol,0.7269,1.0,0.0,0.0,0.0,minutes take last one board everyone seemed already early since china duty free lol,,4
42396,2017-10-27,13:07:16,jtjeanri,"@AmericanAir you shouldn't, no one should, but please help me understand the repetitions of these incidents in question.",0.7872,1.0,0.0,0.0,0.0,shouldnt one please help understand repetitions incidents question,,0
42397,2017-10-27,13:06:48,MartySmithESPN,.@AmericanAir: ATL cust svc agent Robin Johnson is amazing. I had a ticket’g issue today. She fixed it w gr8 patience &amp; a smileAppreciated!,0.8313,1.0,0.0,0.0,0.0,american air atl customer service agent robin johnson amazing ticketg issue today fixed gr8 patience and smileappreciated,,3
42405,2017-10-27,13:00:15,12minds,I am oddly excited to hit the 500k award miles mark today with @AmericanAir.  Next up: Putting them to use.,0.7096,1.0,0.0,0.0,0.0,oddly excited hit award miles mark today next putting use,,0
42413,2017-10-27,12:52:22,TylerDeleeuw,"@rynorman @selenagomez @AmericanAir Listen to Clean Bandit x Julia Michaels new track! If you like wolves, you'll love this!",0.8745,1.0,0.0,0.0,0.0,listen clean bandit julia michaels new track like wolves you will love,,1
42414,2017-10-27,12:50:51,chrisclare9,Can't wait for @CBillingsley_ &amp; @exploringlori  tomorrow and celebrate w the boys! Thanks to @AmericanAir for the smoothest flight ever ️,0.784,1.0,0.0,0.0,0.0,can not wait and tomorrow celebrate boys thanks smoothest flight ever,,1
42422,2017-10-27,12:39:10,kathykiely,Happy ending. Tx @AmericanAir. Almost happy about 1 am delivery of this prodigal. It takes a squeaky wheel sometimes.,0.8627,1.0,0.0,0.0,0.0,happy ending tx almost happy delivery prodigal takes squeaky wheel sometimes,,1
42441,2017-10-27,12:15:20,frank_mcharg,@AmericanAir. I will certainly endeavour so to do. And have a wonderful weekend!,0.75,1.0,0.0,0.0,0.0,certainly endeavour wonderful weekend,,4
42459,2017-10-27,11:54:55,frank_mcharg,@AmericanAir. TY! I snagged 13x20mp raw images in 2 secs. Great Canon gear. I'll send a collage of the spectacular event.,0.8283,1.0,0.0,0.0,0.0,ty snagged raw images secs great canon gear i will send collage spectacular event,,1
42465,2017-10-27,11:48:03,frank_mcharg,@AmericanAir. How about THIS?! Pretty cool huh?!,0.7539,1.0,0.0,0.0,0.0,pretty cool huh,,2
42466,2017-10-27,11:48:03,neenjames,Thanks @AmericanAir for taking me home after a wonderful time at #sss17 #happylittleAussie,0.765,1.0,0.0,0.0,0.0,thanks taking home wonderful time #sss17 #happylittleaussie,"['#sss17', '#happylittleaussie']",4
42471,2017-10-27,11:43:49,jphysiol_eic,@LynneBarrettLee @AmericanAir Concierge Key - super secret elite level that you have to be invited to.  In my dreams!,0.784,1.0,0.0,0.0,0.0,concierge key super secret elite level invited dreams,,4
42492,2017-10-27,11:14:09,jaking01,"@AmericanAir  Thanks for the genuinely great service during yesterday's 5.5 hour delay - food vouchers, bonus miles and follow-up emails.",0.8481,1.0,0.0,0.0,0.0,thanks genuinely great service yesterdays hour delay food vouchers bonus miles followup emails,,3
42497,2017-10-27,11:03:23,DMTaylor90,Beautiful departure from @JFKairport on @AmericanAir Boeing 757! Stunning Rolls Royce engine noise! #AvgeekWatch:,0.7955,1.0,0.0,0.0,0.0,beautiful departure boeing stunning rolls royce engine noise #avgeekwatch,['#avgeekwatch'],2
42517,2017-10-27,10:22:31,dmscott,@Thaoduong252 @AmericanAir They do such a terrific job at AA. I love talking about them.,0.8074,1.0,0.0,0.0,0.0,terrific job american airlines love talking,,1
42548,2017-10-27,09:04:41,Maria51368303,"@AmericanAir Amazing team, great service. Thank you JL Hernández!  #AAteam",0.8932,1.0,0.0,0.0,0.0,amazing team great service thank jl hernandez #aateam,['#aateam'],3
42549,2017-10-27,09:04:08,MariaSGallego,@AmericanAir best service ever!!! Thanks JL Hernández for your kindness #AATeam,0.8996,1.0,0.0,0.0,0.0,best service ever thanks jl hernandez kindness #aateam,['#aateam'],3
42550,2017-10-27,09:03:23,sosaharidian,"Amazing service @AmericanAir JL Hdez you are great, thanks for the help and big smile #AAteam",0.9432,1.0,0.0,0.0,0.0,amazing service jl hdez great thanks help big smile #aateam,['#aateam'],0
42561,2017-10-27,08:44:44,JRsBBQ,Up at 3 am for early @AmericanAir flts Pitt-OKC. @OU_Football on tap &amp; I can’t miss that!  Thx @bnmonroeville for an amazing signing!,0.7418,1.0,0.0,0.0,0.0,early fs pittokc tap and can not miss thx amazing signing,,1
42566,2017-10-27,08:42:00,Sal_Parr,@AmericanAir #NewYork wow! What a surprise!! Only found out 2 hrs ago!!!! @SCutlerIFA ️,0.7946,1.0,0.0,0.0,0.0,#newyork wow surprise found hours ago,['#newyork'],1
42578,2017-10-27,08:13:54,DrLisaJ,@AmericanAir HUGE shout out to the team servicing First on AA90 yesterday. Bloody fantastic! Thanks for a great flight! Lisa in 3H,0.9065,1.0,0.0,0.0,0.0,huge shout team servicing first aa90 yesterday bloody fantastic thanks great flight lisa,,4
42604,2017-10-27,06:34:14,irb_mturner,"Hey @AmericanAir on AA262 today, please tell me AA not banished to T2 in PEK. 🤞Tho good news on LAX-PEK, makes DFW easier and CSAir codeshr",0.7906,1.0,0.0,0.0,0.0,hey aa262 today please tell american airlines banished t2 pek 🤞tho good news laxpek makes dfw easier csair codeshr,,2
42622,2017-10-27,05:42:09,kujanme,@AmericanAir Wow thanks!!! Just got to gate thanks for responding so quickly,0.8879,1.0,0.0,0.0,0.0,wow thanks got gate thanks responding quickly,,1
