,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
19400,2017-10-27,14:50:54,RyanEstis,I love a captain that kicks off the journey by addressing the cabin! Thank you @delta for…,0.7901,0.0,1.0,0.0,0.0,love captain kicks journey addressing cabin thank for,,3
19411,2017-10-27,14:41:57,alyssapelkey,@Delta thanks for getting my family here safely!!!,0.7891,0.0,1.0,0.0,0.0,thanks getting family safely,,1
19464,2017-10-27,14:00:47,linkedlean,@Delta Hope to make it! Thank you!,0.717,0.0,1.0,0.0,0.0,hope make thank,,4
19465,2017-10-27,14:00:36,SteveCl89990096,"Enjoyed getting picked up in the @Delta Panamera @Porsche, Many Thanks-it was a Sweet ride! @renespoints, @laptoptravel, @GoldboxATL",0.7644,0.0,1.0,0.0,0.0,enjoyed getting picked panamera many thanksit sweet ride,,1
19469,2017-10-27,13:58:10,arikos,@Delta friends! My 2 girls are flying 4 the 1st time today into ATL. R there good places for them 2 go while they’re in the Airport?,0.7424,0.0,1.0,0.0,0.0,friends girls flying time today atl good places go they are airport,,1
19470,2017-10-27,13:55:35,team_owl,@robander Incredible how calm the pilot stayed during all that - impressive @delta !,0.7088,0.0,1.0,0.0,0.0,incredible calm pilot stayed impressive,,2
19473,2017-10-27,13:54:04,wsweeks,"@Delta -thank you Cherie in MSP, saved us from downgrade to bathroom seats. Even though we had comfort on canceled flight (moved toexit row)",0.7783,0.0,1.0,0.0,0.0,thank cherie msp saved us downgrade bathroom seats even though comfort canceled flight moved toexit row,,1
19475,2017-10-27,13:53:28,lilbucktx,@Delta Thank you @delta for reaching out and resolving.  See you in the air next week!,0.7345,0.0,1.0,0.0,0.0,thank reaching resolving see air next week,,1
19487,2017-10-27,13:42:07,stang_michael,Great Job! @Delta #SafetyFirst!!,0.7163,0.0,1.0,0.0,0.0,great job #safetyfirst,['#safetyfirst'],2
19502,2017-10-27,13:32:10,TommyT360,"@Delta Always fast and friendly service from @Delta! Can't wait to get on board, thanks for your help!",0.855,0.0,1.0,0.0,0.0,always fast friendly service can not wait get board thanks help,,0
19518,2017-10-27,13:24:05,StrongStephen,"@Delta Fantastic, thanks for confirming.",0.7579,0.0,1.0,0.0,0.0,fantastic thanks confirming,,2
19522,2017-10-27,13:21:36,kmwilson40,@ABC PTL a safe good job @Delta crew,0.8788,0.0,1.0,0.0,0.0,ptl safe good job crew,,2
19531,2017-10-27,13:13:04,Badisblues,@DanielGVillas @Delta Wow. I would have thought they’d celebrate on the plane with you.,0.8176,0.0,1.0,0.0,0.0,wow would thought they would celebrate plane,,1
19541,2017-10-27,13:00:20,Terressa_Davis,"Just had the honor of shaking the hand of American hero @repjohnlewis on a 6AM @Delta flight. Sir, you make me proud to be from Georgia.",0.9081,0.0,1.0,0.0,0.0,honor shaking hand american hero flight sir make proud georgia,,2
19545,2017-10-27,12:58:54,Impireui,@Delta just got these from the delta marketplace with sky miles. Why are y'all charging for free promo gift items. That is not right,0.7351,0.0,1.0,0.0,0.0,got dea marketplace sky miles you all charging free promo gift items right,,4
19555,2017-10-27,12:36:14,Sethmaxwell1,@jemooney @Delta Josh! Yes! :),0.7418,0.0,1.0,0.0,0.0,josh yes,,1
19563,2017-10-27,12:26:52,acmdru,@Delta Friday flights out of LAS are always better with gate agent Marilyn. Flt 1380. She makes you laugh at 5am,0.7579,0.0,1.0,0.0,0.0,friday flights las always better gate agent marilyn f makes laugh,,2
19565,2017-10-27,12:23:30,Sethmaxwell1,"Thank you for your amazing customer service, even via social media, @Delta!",0.7644,0.0,1.0,0.0,0.0,thank amazing customer service even social media,,2
19566,2017-10-27,12:20:42,TerryLinhart,"Even w/delays, I love #travel &amp; the adventure of #flying. Customer service people w/  @delta &amp; @AmericanAir have been fantastic to us.",0.8779,1.0,1.0,0.0,0.0,even wdelays love #travel and adventure #flying customer service people and fantastic us,"['#travel', '#flying']",2
19592,2017-10-27,11:56:27,kmbrlyvndn,"airplane sunrises are my fav and truly the only reason why i choose to travel early mornings. oh and shoutout to this wifi, thanks @Delta",0.8316,0.0,1.0,0.0,0.0,airplane sunrises fav truly reason choose travel early mornings oh shoutout wifi thanks,,4
19595,2017-10-27,11:54:32,EmilyRosman,@Delta proving itself as the best airline yet again for upgrading my seat to Delta comfort free of charge ,0.875,0.0,1.0,0.0,0.0,proving best airline yet upgrading seat dea comfort free charge,,4
19606,2017-10-27,11:44:23,ashlee_zahn,AWESOME. Delayed. Appreciate it @delta #ibettercatchmynextflight #aintgottimeforthis @…,0.7672,0.0,1.0,0.0,0.0,awesome delayed appreciate #ibettercatchmynextflight #aintgottimeforthis,"['#ibettercatchmynextflight', '#aintgottimeforthis']",0
19609,2017-10-27,11:38:27,arisytner,Good morning @Delta - it’s a beautiful day to return home.,0.7783,0.0,1.0,0.0,0.0,good morning beautiful day return home,,1
19611,2017-10-27,11:31:42,JillWarning,@Delta Red jacket Curtis @Reagan_Airport is amazing! Thanks for the ride back to Japan after my connecting flight was delayed. ️,0.7263,0.0,1.0,0.0,0.0,red jacket curtis amazing thanks ride back japan connecting flight delayed,,2
19618,2017-10-27,11:21:53,froehlichc10,"@Delta You guys hear when things aren't good you should know when your help, patience &amp; time is really appreciated. Great job!",0.861,0.0,1.0,0.0,0.0,guys hear things are not good know help patience and time really appreciated great job,,0
19629,2017-10-27,11:05:47,froehlichc10,Shout out to @Delta &amp; ABN on Twitter direct. Thanks for all the super fast help! #AnotherTravelHurdle,0.8687,0.0,1.0,0.0,0.0,shout and abn twitter direct thanks super fast help #anothertravelhurdle,['#anothertravelhurdle'],0
19633,2017-10-27,11:03:52,lisahahahaha,"@Delta I work at Starbucks Amsterdam airport and I just wanted to say that I love the people from Delta, they are so sweet and kind.",0.9141,0.0,1.0,0.0,0.0,work starbucks amsterdam airport wanted say love people dea sweet kind,,3
19635,2017-10-27,11:02:44,BetsyMelinaRoss,@Delta thanks for the help. Appreciate it!! Traveling a lot the next few months so looking to get those miles. Thanks again!,0.9017,0.0,1.0,0.0,0.0,thanks help appreciate traveling lot next months looking get miles thanks,,0
19645,2017-10-27,10:54:46,shirleychang12,"Wow, guess @Delta started new thing where they actually give you complimentary FOOD! 3 opt depending on dep time Officially my fave airline",0.8718,0.0,1.0,0.0,0.0,wow guess started new thing actually give complimentary food opt depending dep time officially fave airline,,1
19652,2017-10-27,10:46:32,DanielleSmithTV,@Delta thank you. Have a beautiful day ️,0.7506,0.0,1.0,0.0,0.0,thank beautiful day,,1
19654,2017-10-27,10:44:42,RyanGibson_ACR,"@Delta ...now, can you do anything about this security line?  Haha!",0.722,0.0,1.0,0.0,0.0,anything security line haha,,2
19655,2017-10-27,10:44:36,DanielleSmithTV,Good morning @Delta ️ Flying STL-ATL-MCO to surprise my sweet son at Disney.... he doesn't know I'm coming.,0.7906,0.0,1.0,0.0,0.0,good morning flying stlatlmco surprise sweet son disney does not know i am coming,,1
19657,2017-10-27,10:41:26,SurrealRia,Being delayed overnight in #SaltLakeCity was not how I saw my amazing holiday ending. Thanks @Delta,0.8176,0.0,1.0,0.0,0.0,delayed overnight #salakecity saw amazing holiday ending thanks,['#salakecity'],2
19660,2017-10-27,10:38:35,tjsuess5,@Delta No that's fine I was not on this flight was just tweeting for news sake. But I want to thank you guys for great flights to Iowa last week!,0.7777,0.0,1.0,0.0,0.0,thats fine flight tweeting news sake want thank guys great flights iowa last week,,1
19669,2017-10-27,10:14:51,Lilbobbydik6,@Daaaaawwwwwt Ur fucking shit ROFL @delta lookin at this nigga thinking hes the bomb LMAOOOO (get it coz c4 on flight a1084),0.7021,0.0,1.0,0.0,0.0,your fucking shit rofl lookin nigga thinking he is bomb lmaoooo get coz c4 flight a1084,,1
19670,2017-10-27,10:11:59,beerandbiketour,Cheers to the flight crew and people in Goose Bay. I cannot believe you all are still working for us. Many thanks. @delta #dl70,0.7184,0.0,1.0,0.0,0.0,cheers flight crew people goose bay cannot believe still working us many thanksl70,,2
19672,2017-10-27,09:58:33,SelvenaBrooks31,"Can we talk about terminal C @LGAairport ?? It must have been redone. Beautiful terminal. Best I’ve seen in LGA, ever!! @Delta",0.8763,0.0,1.0,0.0,0.0,talk terminal must redone beautiful terminal best i have seen lga ever,,1
19677,2017-10-27,09:48:43,Danielle_paints,HUGE THANK YOU to Conrad of @Delta and the manager at terminal 2 at #JFKAirport for helping us so much with getting our reflief to PR🇵🇷 ️,0.8159,0.0,1.0,0.0,0.0,huge thank conrad manager terminal #jfkairport helping us much getting reflief pr🇵🇷,['#jfkairport'],1
19690,2017-10-27,09:03:43,heather020179,"@Delta Please help us!  We are in Chitwan, Nepal to assist with human trafficking.   Luggage lost - AMS and we need help!  +9779808864642.",0.717,0.0,1.0,0.0,0.0,please help us chitwan nepal assist human trafficking luggage lost ams need help,,0
19694,2017-10-27,08:53:08,DFWAirport,"@84WH_Aviation @Delta Such a beauty, William. Thanks for sharing.",0.8591,0.0,1.0,0.0,0.0,beauty william thanks sharing,,1
19723,2017-10-27,07:17:56,loubuuu,@Delta Thanks for the quick explanation - I was wondering how I got so lucky!,0.7788,0.0,1.0,0.0,0.0,thanks quick explanation wondering got lucky,,4
19727,2017-10-27,07:08:48,loubuuu,@Delta Thanks for the super quick response :),0.8689,0.0,1.0,0.0,0.0,thanks super quick response,,0
19745,2017-10-27,05:43:03,musiccitynotes,"Ok, @Delta. Whoever is doing your announcements for LAX-DTW is hilarious and awesome. That guy deserves a raise. #Delta",0.8402,0.0,1.0,0.0,0.0,ok whoever announcements laxdtw hilarious awesome guy deserves raiseea,,1
19759,2017-10-27,04:57:01,SaunnieH,"@Delta Many thanks to reservations agent Lucy from Tampa. After a travel Day from , she made sure my travel arrangements made me smile! ",0.7901,0.0,1.0,0.0,0.0,many thanks reservations agent lucy tanda travel day made sure travel arrangements made smile,,1
19761,2017-10-27,04:53:57,grahamyoung,"I recently flew from Seattle to Paris with my wife on @VirginAtlantic and @Delta and upgraded to business class. My loyalty points are missing the upgrade bonus, I’m still waiting for a response from someone so I can get this fixed. Please respond.",0.7964,0.0,1.0,0.0,0.0,recently flew seattle paris wife upgraded business class loyay points missing upgrade bonus i am still waiting response someone get fixed please respond,,4
19775,2017-10-27,04:20:17,dwj1965,Back in in #LosAngeles to see my daughter &amp; son-in-law (had a fine flight on @Delta BTW; thought you'd like a compliment for once ),0.7506,0.0,1.0,0.0,0.0,back #losangeles see daughter and soninlaw fine flight by the way thought you would like compliment,['#losangeles'],1
19778,2017-10-27,04:17:19,marakevyn,@AllisonMariee13 @Delta Thanks!!!! Was awesome to see how many fans are on the plane,0.7405,0.0,1.0,0.0,0.0,thanks awesome see many fans plane,,1
19790,2017-10-27,04:05:14,Katadhin,"I love love love, love love love @Delta! Thanks Stephanie for awesome customer service as usual!! #RonR",0.9883,0.0,1.0,0.0,0.0,love love love love love love thanks stephanie awesome customer service usual #ronr,['#ronr'],3
19799,2017-10-27,03:52:18,RossHilliard,Beautiful moon and a nice landing over @RhodesCollege campus tonight. Thanks @Delta! Now for some walkin in Memphis,0.8718,0.0,1.0,0.0,0.0,beautiful moon nice landing candus tonight thanks walkin memphis,,1
19804,2017-10-27,03:46:06,TomPodolec,@BenBuescher @Delta Glad to hear that Ben. Hope you get on your way soon. Do you have any pics you can/want to share?,0.7964,0.0,1.0,0.0,0.0,glad hear ben hope get way soon pics canwant share,,4
19805,2017-10-27,03:44:08,BenBuescher,@TomPodolec @Delta The Captain did a great job in getting us in safely,0.8074,0.0,1.0,0.0,0.0,captain great job getting us safely,,1
19814,2017-10-27,03:37:06,louiseksimpson,@lewisboy366 @TomPodolec @Delta @flightradar24 Hey there- thanks so much for getting back to me!! Do you have a number that's best to reach you at? I'm going to follow you so we can direct message,0.8436,0.0,1.0,0.0,0.0,hey thanks much getting back number thats best reach i am going follow direct message,,0
19819,2017-10-27,03:33:08,jimbarrero,"@BaileyLAKings @Delta Two flights booked on @Delta coming up, but would love a third. #DeltaKingsClassContest",0.7783,0.0,1.0,0.0,0.0,two flights booked coming would love thirdeakingsclasscontest,,3
19821,2017-10-27,03:27:55,AberJohnny,"@TomPodolec @Delta @flightradar24 Wow. AF66, 26 days ago, hope the doors have been opened for the passengers.",0.7717,0.0,1.0,0.0,0.0,wow af66 days ago hope doors opened passengers,,4
19822,2017-10-27,03:25:38,louiseksimpson,@lewisboy366 @TomPodolec @Delta @flightradar24 Hi Chris- so glad you landed safely!! I'm with ABC News- did you take any pictures or videos on the plane? Would you be willing to talk to us about your experience?,0.8406,0.0,1.0,0.0,0.0,hi chris glad landed safely i am abc news take pictures videos plane would willing talk us experience,,1
19827,2017-10-27,03:21:40,screamingjoy,@Delta! I'm leaving for a medical mission to #dominica tomorrow re #HurricaneMaria. Could U Wave my baggage fee? Pretty please?,0.7312,0.0,1.0,0.0,0.0,i am leaving medical missionominica tomorrow #hurricanemaria could wave baggage fee pretty please,['#hurricanemaria'],1
19839,2017-10-27,03:08:18,alexanderENDO,One of my fav parts of going back to the STL is getting to see my girl Paula. She truly is a @Delta  !,0.7345,0.0,1.0,0.0,0.0,one fav parts going back stl getting see girl paula truly,,1
19846,2017-10-27,03:01:37,cahalvorson,"The kindness of strangers. Thank you to the woman in 2C on DL1770 to MSP. Your generosity, thoughts &amp; prayers will be paid forward. @Delta",0.8316,0.0,1.0,0.0,0.0,kindness strangers thank woman dl1770 msp generosity thoughts and prayers paid forward,,2
19860,2017-10-27,02:49:40,Swany8,Big thanks to the @Delta pilots from Minneapolis to Fargo for getting us safely home in very windy conditions. Much appreciated!,0.8655,0.0,1.0,0.0,0.0,big thanks pilots minneapolis fargo getting us safely home windy conditions much appreciated,,1
19864,2017-10-27,02:47:38,Luvmaryash,FYI @DELTA just dropped my TSA checked firearms &amp; ammo on the public carousel free for anyone @ATLairport to pick up @guntruth @NRA @TSA,0.7034,0.0,1.0,0.0,0.0,fyi dropped tsa checked firearms and ammo public carousel free anyone pick,,4
19871,2017-10-27,02:42:21,gstormesbice,"@Delta Omg, you are too kind.  Thank you for the finishing touch on a fabulous trip! I will be more careful in the future!",0.8951,0.0,1.0,0.0,0.0,omg kind thank finishing touch fabulous trip careful future,,2
19872,2017-10-27,02:41:56,EricCharette,@Delta @DeltaAssist They were waiting for me to close the door!  Much appreciated.  Saved me from renting a car and driving 4 hrs home in the dark!,0.7707,0.0,1.0,0.0,0.0,waiting close door much appreciated saved renting car driving hours home dark,,1
19888,2017-10-27,02:25:42,TommyT360,@Delta Thanks for letting me know! What's the best channel for elite members?,0.8122,0.0,1.0,0.0,0.0,thanks letting know what is best channel elite members,,1
